path,split,class,class_es,size_bytes
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Early_blight/24455ffa-8700-475c-8b4e-a7775f40ad3f___RS_Erly.B 8365.JPG,val,Tomato___Early_blight,Tizón temprano,19959
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Early_blight/ab6d16d4-8426-472d-9644-61609392cd6a___RS_Erly.B 7628.JPG,val,Tomato___Early_blight,Tizón temprano,9620
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Early_blight/99ea67c9-4c24-40b3-8a62-88233a53dc4a___RS_Erly.B 7522.JPG,val,Tomato___Early_blight,Tizón temprano,13237
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Early_blight/cf2919ca-2b62-4f23-8a55-5dfa953db83c___RS_Erly.B 7352.JPG,val,Tomato___Early_blight,Tizón temprano,15321
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/f66e2c13-dd22-4277-8c73-ff987bc19064___GHLB2 Leaf 9090.JPG,val,Tomato___Late_blight,Tizón tardío,11374
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/a4e72582-b214-412a-a3ae-5a75da76973f___RS_Late.B 6884.JPG,val,Tomato___Late_blight,Tizón tardío,15336
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/bcdc5e5b-406b-4325-a0bd-d6b917ab7c41___RS_Late.B 6875.JPG,val,Tomato___Late_blight,Tizón tardío,14500
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/d55910c3-3530-4bde-94a7-6748f5fadfb4___RS_Late.B 7161.JPG,val,Tomato___Late_blight,Tizón tardío,17529
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/9768e99b-26dd-4295-bac6-a374dc1360be___RS_Late.B 6569.JPG,val,Tomato___Late_blight,Tizón tardío,14695
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/cf848353-3cc5-4d85-95ae-453c7da065f4___RS_Late.B 6756.JPG,val,Tomato___Late_blight,Tizón tardío,17386
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/a7049041-4ef3-4c55-b4bf-7721ca5630f4___RS_Late.B 5142.JPG,val,Tomato___Late_blight,Tizón tardío,17594
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/df95ecc8-c074-4d29-8571-0fae8d2a620a___RS_Late.B 7191.JPG,val,Tomato___Late_blight,Tizón tardío,19442
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/ac205c4a-58c5-430f-8b4c-f853652df749___GHLB_PS Leaf 30 Day 13.jpg,val,Tomato___Late_blight,Tizón tardío,5774
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/a67418bb-f556-4b1d-ac63-839c4ea89b43___RS_Late.B 6914.JPG,val,Tomato___Late_blight,Tizón tardío,17779
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/c5749d4c-332c-4017-bcb8-c22d5dbcc91e___GHLB2 Leaf 8803.JPG,val,Tomato___Late_blight,Tizón tardío,10234
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/cec774a0-92f4-4446-af6a-f0743e667461___RS_Late.B 5171.JPG,val,Tomato___Late_blight,Tizón tardío,13231
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/f0f8cbf1-f7d3-47e1-8a7c-87df9b65beb2___GHLB2 Leaf 125.1.JPG,val,Tomato___Late_blight,Tizón tardío,14038
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/44673e7b-c880-4853-8816-065724e6c1ec___GHLB2 Leaf 8745.JPG,val,Tomato___Late_blight,Tizón tardío,11787
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/eb5ce385-86d7-439c-b3e4-ca375a739afa___GHLB2 Leaf 8603.JPG,val,Tomato___Late_blight,Tizón tardío,7888
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/0f575c94-5c7d-4058-9e65-9046572f9370___GHLB2 Leaf 8956.JPG,val,Tomato___Late_blight,Tizón tardío,9801
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/b2fb784b-5601-4b75-93b0-8dcaa7eaca6e___RS_Late.B 6419.JPG,val,Tomato___Late_blight,Tizón tardío,20773
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/0ab1cab4-a0c9-4323-9a64-cdafa4342a9b___GHLB2 Leaf 8918.JPG,val,Tomato___Late_blight,Tizón tardío,12603
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/e6644ce4-5856-4627-b08d-36ac786afaa5___RS_Late.B 6856.JPG,val,Tomato___Late_blight,Tizón tardío,16968
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/40076fd7-8c21-41a4-9bc9-3c1c53e1a865___RS_Late.B 5594.JPG,val,Tomato___Late_blight,Tizón tardío,14921
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/bec2da2e-5c4d-4248-9518-92667847aa7c___GHLB2 Leaf 99.1.JPG,val,Tomato___Late_blight,Tizón tardío,11596
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/9029b453-c7c1-4c80-9033-72b650866290___GHLB2 Leaf 160.1.JPG,val,Tomato___Late_blight,Tizón tardío,8058
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/0b6caac4-cc62-4c46-9de4-1815a0aa6dbe___GHLB2 Leaf 8799.JPG,val,Tomato___Late_blight,Tizón tardío,10495
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/cc822a81-2140-421a-957c-e4ccfa2c0ba5___RS_Late.B 5357.JPG,val,Tomato___Late_blight,Tizón tardío,15427
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/c4f45383-715a-48b2-8ec7-c45d1c230a9d___GHLB_PS Leaf 13.1 Day 7.jpg,val,Tomato___Late_blight,Tizón tardío,6275
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/cf2e943e-c8d7-43eb-a137-72f6b67b187a___RS_Late.B 7192.JPG,val,Tomato___Late_blight,Tizón tardío,16197
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/c062b009-0e6e-4cf0-976c-004a06b7e6ee___GHLB2 Leaf 8881.JPG,val,Tomato___Late_blight,Tizón tardío,10849
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/8072e43a-7636-4c22-8641-672077964083___RS_Late.B 6464.JPG,val,Tomato___Late_blight,Tizón tardío,19535
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/5614e19d-53b7-4509-98e3-478712039c80___GHLB2 Leaf 8997.JPG,val,Tomato___Late_blight,Tizón tardío,9402
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/1ea54b98-1f87-4da7-9bc2-f6460f18b376___RS_Late.B 6713.JPG,val,Tomato___Late_blight,Tizón tardío,17104
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/e7ad9c9f-d300-4246-8e98-4e364eb4d7b6___GHLB Leaf 23.1 Day 18.JPG,val,Tomato___Late_blight,Tizón tardío,8989
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/1e095cdc-6a71-4ae4-9709-be97b5668454___GHLB2 Leaf 8845.JPG,val,Tomato___Late_blight,Tizón tardío,11286
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/a6154a52-2013-4b02-9682-f8c5b0b6c17a___GHLB2 Leaf 64.JPG,val,Tomato___Late_blight,Tizón tardío,10135
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/ea42a7f6-5683-41d6-b3fc-acf07d1865e4___GHLB_PS Leaf 8 Day 9.jpg,val,Tomato___Late_blight,Tizón tardío,5225
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/e55af4aa-1f1c-4300-86ca-bdcff04bef80___GHLB_PS Leaf 2 Day 9.jpg,val,Tomato___Late_blight,Tizón tardío,7250
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/78122366-5c83-4d3f-97b0-b7135181738b___GHLB Leaf 1 Day 1.JPG,val,Tomato___Late_blight,Tizón tardío,11866
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/fcd37e39-9a92-4896-8673-af928a380078___GHLB2 Leaf 8733.JPG,val,Tomato___Late_blight,Tizón tardío,12113
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/fa4ec25a-250d-4eb3-ba0d-9d1c51eb3995___GHLB2 Leaf 8990.JPG,val,Tomato___Late_blight,Tizón tardío,10909
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/f96c2269-cf72-448e-a1b7-d74f2e46a675___RS_Late.B 6851.JPG,val,Tomato___Late_blight,Tizón tardío,17133
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/e96512ac-0b63-4476-b7cf-aca6ca084853___RS_Late.B 5082.JPG,val,Tomato___Late_blight,Tizón tardío,15650
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/1d83eef4-92a0-42a2-9ea7-1ec2e683dbc0___GHLB2 Leaf 8809.JPG,val,Tomato___Late_blight,Tizón tardío,12818
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/ad58f6d7-db62-4701-a734-85c0d0fd0007___GHLB2 Leaf 8548.JPG,val,Tomato___Late_blight,Tizón tardío,9720
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/e10eb7f2-7449-4061-bb0a-49fa55abd423___RS_Late.B 6718.JPG,val,Tomato___Late_blight,Tizón tardío,18267
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/697751e5-f4d4-448e-bf98-656ebfd01ba5___RS_Late.B 5180.JPG,val,Tomato___Late_blight,Tizón tardío,13115
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/d7b354a6-7044-408d-85ee-b34576e901a4___RS_Late.B 4872.JPG,val,Tomato___Late_blight,Tizón tardío,16697
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/f5e90a98-8ea6-4547-a417-8370d08a1e1f___RS_Late.B 5196.JPG,val,Tomato___Late_blight,Tizón tardío,17899
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/d5d97236-2cf4-4910-a0a9-b15223afbdbf___RS_Late.B 6049.JPG,val,Tomato___Late_blight,Tizón tardío,17563
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/9176c69b-991a-4cd0-bfad-9742ad81a8b4___RS_Late.B 4989.JPG,val,Tomato___Late_blight,Tizón tardío,14868
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/f482cb70-826d-462b-8dc9-d5d173df65cd___GHLB2 Leaf 8562.JPG,val,Tomato___Late_blight,Tizón tardío,9773
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/4780302b-3329-4f1f-a697-67698af1d261___RS_Late.B 6319.JPG,val,Tomato___Late_blight,Tizón tardío,18128
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/bd10f32e-3a27-4a58-9def-62555e99b223___RS_Late.B 6768.JPG,val,Tomato___Late_blight,Tizón tardío,15072
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/fbbe43eb-7d70-4053-97ac-908fb9af1a6f___RS_Late.B 6587.JPG,val,Tomato___Late_blight,Tizón tardío,15828
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/dfed006d-7f5e-4a06-a73b-dc6cc837b59a___GHLB2 Leaf 8793.JPG,val,Tomato___Late_blight,Tizón tardío,8681
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/157250ce-f291-48ec-9d81-184af5400f90___RS_Late.B 6652.JPG,val,Tomato___Late_blight,Tizón tardío,18784
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/b4a271bd-619a-4735-8fd5-28124c4f4508___GHLB2 Leaf 8949.JPG,val,Tomato___Late_blight,Tizón tardío,9287
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/ea8996e6-05f4-4792-9704-e2c796b0fbf2___RS_Late.B 5075.JPG,val,Tomato___Late_blight,Tizón tardío,17818
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/d8eb0541-a9f1-423b-8e71-24a031f19530___GHLB2 Leaf 134.1.JPG,val,Tomato___Late_blight,Tizón tardío,12547
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/4710d5cd-08f7-44ae-91c1-99204f1c135b___RS_Late.B 6132.JPG,val,Tomato___Late_blight,Tizón tardío,19808
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/b45f36d3-b367-4c96-9e4d-a8da7c8c584d___RS_Late.B 5195.JPG,val,Tomato___Late_blight,Tizón tardío,16616
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/a02557d9-976b-4b21-8318-aecef263f90c___GHLB2 Leaf 8649.JPG,val,Tomato___Late_blight,Tizón tardío,9835
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/e5b81597-d794-40e5-8f14-0b5792c4a680___RS_Late.B 6757.JPG,val,Tomato___Late_blight,Tizón tardío,16310
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/1e55a2c0-6618-4c42-93a6-cfc8a9d5ca77___GHLB2 Leaf 9039.JPG,val,Tomato___Late_blight,Tizón tardío,11255
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/1847f41b-f412-46a2-90c1-21ba9aac6246___RS_Late.B 6816.JPG,val,Tomato___Late_blight,Tizón tardío,16687
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/c2206073-244f-49ca-afe8-4455d00133b9___RS_Late.B 6805.JPG,val,Tomato___Late_blight,Tizón tardío,16608
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/537465e6-a88a-44d9-aa89-4e3877cee904___RS_Late.B 5433.JPG,val,Tomato___Late_blight,Tizón tardío,16718
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/c3a42f36-c157-43ce-b12b-af47bf026171___GHLB2 Leaf 105.1.JPG,val,Tomato___Late_blight,Tizón tardío,14126
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/f3e53136-750b-4394-96fe-0cd8c2f747bc___GHLB2 Leaf 8661.JPG,val,Tomato___Late_blight,Tizón tardío,9658
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/ceec7525-b67e-43fc-8967-77d57133afba___RS_Late.B 5586.JPG,val,Tomato___Late_blight,Tizón tardío,12710
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/1af98b62-adaf-43d0-b4eb-83ab3f1ee084___RS_Late.B 4908.JPG,val,Tomato___Late_blight,Tizón tardío,16595
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/d37ac919-98d9-4838-8fb2-0499175b5be4___RS_Late.B 6819.JPG,val,Tomato___Late_blight,Tizón tardío,17185
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/0418161a-871a-4d36-b988-c95f89e0feaf___RS_Late.B 7063.JPG,val,Tomato___Late_blight,Tizón tardío,21024
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/f348eaf2-65ef-47b1-af84-ffdedc4599e9___RS_Late.B 4895.JPG,val,Tomato___Late_blight,Tizón tardío,15793
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/a46c23d8-f06e-4abd-9ab8-fb75540fa820___GHLB2 Leaf 8615.JPG,val,Tomato___Late_blight,Tizón tardío,8517
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/098502fa-e07f-4d89-8279-adf307800887___GHLB2 Leaf 8980.JPG,val,Tomato___Late_blight,Tizón tardío,11656
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/01d9be0b-c5e7-49db-8cdf-46bd0ef2c6e7___RS_Late.B 7066.JPG,val,Tomato___Late_blight,Tizón tardío,19646
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/a9e5eb70-1dc4-44ec-927a-4ac745c1ff31___RS_Late.B 5035.JPG,val,Tomato___Late_blight,Tizón tardío,16279
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/e2e89956-491c-42a0-9154-6b8ef41cd63b___GHLB2 Leaf 8689.JPG,val,Tomato___Late_blight,Tizón tardío,11256
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/c5150ba8-d8c4-47a3-9938-83715b767693___RS_Late.B 6912.JPG,val,Tomato___Late_blight,Tizón tardío,17937
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/e686c35e-fcb4-463b-ad2a-2c1da18135bb___GHLB2 Leaf 9023.JPG,val,Tomato___Late_blight,Tizón tardío,12798
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/d6027b84-ede4-4b4a-b76b-3fa65f4e663c___RS_Late.B 5198.JPG,val,Tomato___Late_blight,Tizón tardío,14415
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/d648ce42-6742-44b2-95b9-a01b24e3054a___RS_Late.B 6116.JPG,val,Tomato___Late_blight,Tizón tardío,19333
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/b61b92f6-9991-4f85-a9a6-c3993720d842___GHLB2 Leaf 9067.JPG,val,Tomato___Late_blight,Tizón tardío,11593
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/846005e7-d4ad-49e4-bfce-3aefe50b44e0___RS_Late.B 5158.JPG,val,Tomato___Late_blight,Tizón tardío,14543
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/dbbe0ac5-5cb6-4bcd-940a-f0a8104d4e79___RS_Late.B 6067.JPG,val,Tomato___Late_blight,Tizón tardío,15179
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/d67013bf-2462-4626-a4fa-e352e7d3008b___GHLB2ES Leaf 139.1.JPG,val,Tomato___Late_blight,Tizón tardío,14000
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/a5ef7726-d20f-4109-985f-7fc8989e4aa5___GHLB_PS Leaf 2.2 Day 8.jpg,val,Tomato___Late_blight,Tizón tardío,4969
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/56226d25-dadc-4c38-8a06-cba810b38c42___GHLB2 Leaf 154.1.JPG,val,Tomato___Late_blight,Tizón tardío,14336
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/cfaaca13-e947-4cc1-aa07-1611b17879a4___GHLB2 Leaf 9118.JPG,val,Tomato___Late_blight,Tizón tardío,13211
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/a9b6997c-b2bd-4938-aa5f-492ae0cc8431___RS_Late.B 5063.JPG,val,Tomato___Late_blight,Tizón tardío,15785
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/f8ef82ce-300a-4b6d-af4d-14d5d081a9d3___RS_Late.B 6707.JPG,val,Tomato___Late_blight,Tizón tardío,17017
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/d82b634e-9a19-497b-b698-aaf100d622a1___GHLB_PS Leaf 24 Day 13.jpg,val,Tomato___Late_blight,Tizón tardío,6283
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/e7aaf85a-7392-43b1-9b10-6f1fb0045cba___GHLB2 Leaf 8961.JPG,val,Tomato___Late_blight,Tizón tardío,12179
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/eedd252b-1d20-4cc8-94ca-b8800334996c___GHLB2 Leaf 8667.JPG,val,Tomato___Late_blight,Tizón tardío,10660
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/e1836b6b-a14d-402a-ac9f-db7d12feeec9___RS_Late.B 4924.JPG,val,Tomato___Late_blight,Tizón tardío,17492
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/d86aad3d-070a-4247-a3cb-a66e6b774fd3___RS_Late.B 7114.JPG,val,Tomato___Late_blight,Tizón tardío,17525
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/15581dd8-f562-4301-856c-30be9302c470___GHLB2 Leaf 70.1.JPG,val,Tomato___Late_blight,Tizón tardío,13014
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/cbf0f139-7683-47f8-a107-4180deee217e___RS_Late.B 6029.JPG,val,Tomato___Late_blight,Tizón tardío,17578
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/1869d21d-5461-4378-bddb-8de766b836f7___GHLB Leaf 12 Day 6.JPG,val,Tomato___Late_blight,Tizón tardío,9200
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/e33f0c2f-ff87-42e2-a31f-aaf232e67e10___RS_Late.B 5231.JPG,val,Tomato___Late_blight,Tizón tardío,14412
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/bceafbf0-d268-4ab1-b505-5a45c2fd0239___RS_Late.B 4953.JPG,val,Tomato___Late_blight,Tizón tardío,19876
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/beadaf43-1ab3-447b-b60a-d9c3cc8214ff___RS_Late.B 6293.JPG,val,Tomato___Late_blight,Tizón tardío,18904
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/c49f101c-9495-4a82-aabe-5f3adb220ef0___RS_Late.B 6597.JPG,val,Tomato___Late_blight,Tizón tardío,15616
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/b4aa6858-29d7-4ff7-9225-e5f003ce8566___GHLB2 Leaf 8856.JPG,val,Tomato___Late_blight,Tizón tardío,12109
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/0fa1b773-fe9f-4440-ab2a-cfbc39c9cd2b___RS_Late.B 6230.JPG,val,Tomato___Late_blight,Tizón tardío,15793
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/0a6203b9-ced0-4934-ae23-4a7d2e2e2fdd___RS_Late.B 6424.JPG,val,Tomato___Late_blight,Tizón tardío,17666
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/e1501757-3235-4051-b460-52c0f6e45add___RS_Late.B 4910.JPG,val,Tomato___Late_blight,Tizón tardío,18722
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/1e65a5c4-ba60-4edb-817c-c281d5a5e364___GHLB2 Leaf 9079.JPG,val,Tomato___Late_blight,Tizón tardío,10663
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/1b36d656-ee17-43a1-8f47-0d163c69f754___RS_Late.B 5605.JPG,val,Tomato___Late_blight,Tizón tardío,12165
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/cd11a26c-4833-4829-b6b7-29b03bc8df4d___RS_Late.B 5615.JPG,val,Tomato___Late_blight,Tizón tardío,17654
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/aba6fc41-d333-40a8-b3d4-1d72ac2067fe___GHLB2 Leaf 8691.JPG,val,Tomato___Late_blight,Tizón tardío,12276
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/a59f35a2-f548-4e6f-8784-c106af003c33___GHLB_PS Leaf 25.1 Day 16.jpg,val,Tomato___Late_blight,Tizón tardío,4196
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/a5fe1111-38b0-4206-9ac7-3eec701beb79___GHLB2 Leaf 8868.JPG,val,Tomato___Late_blight,Tizón tardío,8290
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/c873c09b-f3b9-466c-bd1d-dc069eefde79___GHLB2 Leaf 9063.JPG,val,Tomato___Late_blight,Tizón tardío,12271
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/4462526f-af54-4342-8f7d-56f5a6052e9b___GHLB2 Leaf 111.1.JPG,val,Tomato___Late_blight,Tizón tardío,15366
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/e4da845b-394d-4c3b-8f7c-cdab011acafd___RS_Late.B 6712.JPG,val,Tomato___Late_blight,Tizón tardío,14620
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/d4af5357-afc6-4a81-8d7c-bf8f947c3c91___RS_Late.B 6908.JPG,val,Tomato___Late_blight,Tizón tardío,15178
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/fd99b211-340e-4ac0-9c33-b59e9c594ba2___GHLB2 Leaf 93.JPG,val,Tomato___Late_blight,Tizón tardío,16728
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/b5f3f7a5-26ab-4696-b94e-9f2d7c472254___RS_Late.B 6074.JPG,val,Tomato___Late_blight,Tizón tardío,18867
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/fbe8ab0c-7091-4bea-a2a5-94765096a7c9___RS_Late.B 6999.JPG,val,Tomato___Late_blight,Tizón tardío,17210
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/89454f79-f848-435c-aac6-d492da7051e5___GHLB2 Leaf 8996.JPG,val,Tomato___Late_blight,Tizón tardío,8939
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/a5e71962-bf6d-486d-ab54-14004feb76da___RS_Late.B 6088.JPG,val,Tomato___Late_blight,Tizón tardío,18190
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/fa98c595-ea2f-415d-90de-25c0a3926eee___RS_Late.B 6993.JPG,val,Tomato___Late_blight,Tizón tardío,19764
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/06471eca-3cac-4cc9-afc3-1841af0ba672___GHLB2 Leaf 8893.JPG,val,Tomato___Late_blight,Tizón tardío,10041
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/cbf8d72d-f718-4b68-b609-42b790845c38___GHLB2 Leaf 8887.JPG,val,Tomato___Late_blight,Tizón tardío,9980
/home/claude/tomate_raw/inner/Dataset/val/Tomato___Late_blight/c6d3045a-d685-4e70-9e68-daaecabdddf4___GHLB2 Leaf 159.2.JPG,val,Tomato___Late_blight,Tizón tardío,15916
